# posix time,TBV (K),TBH (K),Soil Moisture (m^3/m^3),Tau (-),T_IR (K),T_RS (K),T_ACS (K),T_Ant1 (K),T_Ant2 (K),u_RS (mV),u_ACS (mV),u_V (mV),u_H (mV),STDOM(u_RS) (mV),STDOM(u_ACS) (mV),STDOM(u_V) (mV),STDOM(u_H) (mV),Gain (K/mV),Offset (K),TBV Residual (K),TBH Residual (K),Cost Function Value (K^2)
1.667398325920000076e+09,301.164,300.962,0.000,nan,273.150,308.400,308.150,312.460,296.460,1055.040,997.938,1053.611,1053.571,0.900,0.820,0.900,0.960,5.0612,-5031.3434,-18.333,-18.131,664.834
1.667398325980000019e+09,300.235,297.853,0.000,nan,273.150,308.400,308.150,312.340,296.460,1055.523,997.956,1053.897,1053.422,1.110,1.190,1.120,1.020,5.0203,-4990.6644,-17.404,-15.022,528.571
1.667398326039999962e+09,303.809,302.368,0.000,nan,273.150,308.400,308.150,312.340,296.460,1054.678,997.964,1053.777,1053.494,1.120,1.000,0.780,0.770,5.0959,-5066.0952,-20.979,-19.537,821.782
1.667398326109999895e+09,299.207,296.128,0.000,nan,273.150,308.400,308.150,312.340,296.460,1055.933,997.511,1054.075,1053.452,0.780,1.300,1.020,0.770,4.9469,-4915.1866,-16.376,-13.297,444.977
1.667398326170000076e+09,303.043,300.046,0.000,nan,273.150,308.400,308.150,312.340,296.400,1054.887,997.363,1053.821,1053.224,0.740,0.860,0.910,0.960,5.0241,-4991.4287,-20.212,-17.216,704.913
1.667398326230000019e+09,301.373,298.325,0.000,nan,273.150,308.400,308.150,312.460,296.400,1055.391,997.437,1053.982,1053.371,1.020,1.100,0.920,0.790,4.9868,-4954.5945,-18.543,-15.494,583.902
1.667398326299999952e+09,302.520,297.627,0.000,nan,273.150,308.400,308.150,312.460,296.400,1055.512,997.978,1054.341,1053.367,0.830,0.860,0.600,0.780,5.0233,-4993.7090,-19.689,-14.796,606.578
1.667398326359999895e+09,297.546,294.828,0.000,nan,273.150,308.400,308.150,312.460,296.270,1055.837,997.501,1053.647,1053.098,1.100,1.000,0.890,0.880,4.9541,-4922.3673,-14.715,-11.997,360.471
1.667398326430000067e+09,299.829,294.276,0.000,nan,273.150,308.400,308.150,312.460,296.270,1055.878,998.064,1054.163,1053.053,0.770,0.790,0.730,0.820,4.9989,-4969.8622,-16.998,-11.445,419.924
1.667398326490000010e+09,298.850,296.064,0.000,nan,273.150,308.400,308.150,312.400,296.270,1055.278,997.633,1053.373,1052.817,0.790,0.850,1.100,0.640,5.0136,-4982.3195,-16.019,-13.233,431.709
1.667398326549999952e+09,301.904,296.983,0.000,nan,273.150,308.400,308.150,312.400,296.270,1055.343,997.976,1054.054,1053.077,1.330,0.590,1.130,0.890,5.0378,-5008.2039,-19.073,-14.152,564.066
1.667398326619999886e+09,304.414,297.366,0.000,nan,273.150,308.400,308.210,312.400,296.210,1054.997,998.325,1054.215,1052.833,0.820,1.170,0.910,1.000,5.0993,-5071.2990,-21.583,-14.535,677.077
1.667398326680000067e+09,302.381,300.543,0.000,nan,273.150,308.400,308.210,312.400,296.210,1054.937,998.105,1053.753,1053.392,0.780,0.970,0.860,1.000,5.0849,-5055.8752,-19.550,-17.712,695.949
1.667398326740000010e+09,302.585,298.070,0.000,nan,273.150,308.400,308.210,312.460,296.210,1055.187,997.888,1054.034,1053.138,0.750,0.730,1.260,1.550,5.0435,-5013.4700,-19.754,-15.239,622.450
1.667398326809999943e+09,301.652,302.095,0.000,nan,273.150,308.400,308.210,312.460,296.210,1055.095,997.817,1053.758,1053.846,0.990,0.810,0.930,0.970,5.0453,-5014.8315,-18.821,-19.265,725.350
1.667398326869999886e+09,298.931,296.090,0.000,nan,273.150,308.400,308.210,312.460,296.270,1055.594,997.932,1053.704,1053.137,0.890,1.010,0.890,1.040,5.0117,-4981.9337,-16.100,-13.259,435.010
1.667398326930000067e+09,302.848,299.158,0.000,nan,273.150,308.400,308.210,312.460,296.270,1055.088,997.964,1053.991,1053.261,0.850,0.690,0.830,0.930,5.0589,-5029.1458,-20.017,-16.327,667.243
1.667398326990000010e+09,301.019,293.927,0.000,nan,273.150,308.400,308.210,312.460,296.270,1055.570,998.068,1054.102,1052.690,1.170,1.000,0.700,0.860,5.0256,-4996.4811,-18.188,-11.096,453.920
1.667398327059999943e+09,300.607,299.452,0.000,nan,273.150,308.400,308.210,312.460,296.270,1055.345,997.706,1053.791,1053.560,0.810,0.960,0.900,1.080,5.0138,-4982.8427,-17.777,-16.622,592.282
1.667398327119999886e+09,302.191,300.488,0.000,nan,273.150,308.400,308.150,312.460,296.210,1054.647,997.828,1053.426,1053.091,0.810,0.970,0.900,1.220,5.0865,-5056.0786,-19.360,-17.657,686.594
1.667398327180000067e+09,301.013,301.158,0.000,nan,273.150,308.400,308.150,312.400,296.210,1054.928,997.442,1053.459,1053.488,0.970,1.240,1.180,1.060,5.0274,-4995.1683,-18.182,-18.327,666.469
1.667398327250000000e+09,300.806,299.297,0.000,nan,273.150,308.400,308.150,312.400,296.210,1054.898,997.692,1053.395,1053.096,1.080,1.050,0.790,0.890,5.0520,-5020.9538,-17.975,-16.466,594.235
1.667398327309999943e+09,302.742,296.914,0.000,nan,273.150,308.400,308.150,312.400,296.210,1055.177,998.324,1054.064,1052.917,1.220,1.330,0.750,1.260,5.0834,-5055.4891,-19.911,-14.083,594.788
1.667398327369999886e+09,305.775,302.756,0.000,nan,273.150,308.400,308.210,312.400,296.340,1054.815,997.808,1054.298,1053.702,1.040,0.840,1.260,0.530,5.0693,-5038.7263,-22.944,-19.925,923.458
1.667398327430000067e+09,299.688,297.199,0.000,nan,273.150,308.400,308.210,312.400,296.340,1055.457,998.379,1053.736,1053.245,0.880,0.980,1.170,0.830,5.0630,-5035.3707,-16.857,-14.368,490.597
1.667398327500000000e+09,299.219,296.493,0.000,nan,273.150,308.400,308.210,312.400,296.340,1055.273,998.107,1053.456,1052.917,0.840,0.660,0.790,0.760,5.0552,-5026.2213,-16.388,-13.662,455.214
1.667398327559999943e+09,302.282,301.548,0.000,nan,273.150,308.400,308.210,312.400,296.340,1054.833,997.957,1053.629,1053.484,0.720,0.890,0.990,1.030,5.0810,-5051.2157,-19.451,-18.717,728.679
1.667398327619999886e+09,298.601,298.256,0.000,nan,273.150,308.400,308.150,312.400,296.210,1055.699,997.847,1053.738,1053.668,0.740,0.840,0.750,1.300,4.9956,-4965.4650,-15.770,-15.425,486.631
1.667398385710000038e+09,302.471,299.098,0.000,nan,273.150,308.400,308.210,312.460,296.590,1055.086,998.419,1053.923,1053.262,0.970,1.010,0.850,1.100,5.0997,-5072.2076,-19.640,-16.267,650.336
1.667398385769999981e+09,300.138,297.369,0.000,nan,273.150,308.400,308.210,312.460,296.590,1055.536,997.750,1053.884,1053.331,0.970,0.910,1.130,1.010,5.0009,-4970.2492,-17.307,-14.538,510.875
1.667398385839999914e+09,298.957,297.742,0.000,nan,273.150,308.400,308.210,312.460,296.460,1055.605,997.844,1053.718,1053.475,0.990,0.790,0.890,0.650,5.0031,-4972.9132,-16.126,-14.911,482.394
1.667398385900000095e+09,302.769,298.971,0.000,nan,273.150,308.400,308.150,312.460,296.460,1054.984,997.926,1053.872,1053.122,0.910,1.020,0.890,0.870,5.0652,-5035.2696,-19.938,-16.140,658.033
1.667398385960000038e+09,302.684,296.046,0.000,nan,273.150,308.400,308.150,312.460,296.460,1055.051,997.629,1053.915,1052.596,1.060,0.920,0.930,0.830,5.0331,-5001.7674,-19.853,-13.215,568.790
1.667398386029999971e+09,299.012,299.842,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.360,997.561,1053.482,1053.648,1.060,0.800,0.990,1.090,5.0002,-4968.5775,-16.181,-17.011,551.198
1.667398386089999914e+09,300.595,297.971,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.047,997.906,1053.504,1052.985,0.960,1.200,0.980,0.900,5.0577,-5027.7609,-17.764,-15.140,544.794
1.667398386150000095e+09,302.361,299.153,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.333,997.964,1054.134,1053.498,1.230,0.890,1.300,1.340,5.0377,-5008.0418,-19.530,-16.322,647.814
1.667398386210000038e+09,301.371,298.396,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.046,998.165,1053.662,1053.077,1.020,0.700,0.800,0.990,5.0810,-5052.2392,-18.540,-15.565,586.024
1.667398386279999971e+09,300.749,298.171,0.000,nan,273.150,308.400,308.150,312.400,296.460,1055.188,997.903,1053.672,1053.161,1.060,0.930,0.930,0.700,5.0451,-5015.1061,-17.918,-15.340,556.365
1.667398386349999905e+09,302.793,297.349,0.000,nan,273.150,308.400,308.150,312.400,296.460,1054.956,997.806,1053.848,1052.771,0.760,0.990,1.060,0.820,5.0570,-5026.4904,-19.962,-14.519,609.261
1.667398386410000086e+09,303.208,297.959,0.000,nan,273.150,308.400,308.150,312.400,296.460,1055.820,997.891,1054.779,1053.727,1.040,1.180,0.630,0.860,4.9890,-4959.0571,-20.377,-15.128,644.078
1.667398386480000019e+09,300.883,300.744,0.000,nan,273.150,308.400,308.150,312.460,296.460,1055.545,998.475,1054.061,1054.033,1.000,1.130,0.840,1.220,5.0640,-5036.9120,-18.052,-17.913,646.736
1.667398386539999962e+09,305.763,306.683,0.000,nan,273.150,308.400,308.150,312.460,296.460,1054.819,998.503,1054.305,1054.484,1.180,0.970,0.810,0.890,5.1319,-5104.7901,-22.932,-23.852,1094.804
1.667398386599999905e+09,302.002,299.701,0.000,nan,273.150,308.400,308.150,312.460,296.460,1055.220,998.345,1053.961,1053.508,0.990,1.130,0.860,1.160,5.0814,-5053.5604,-19.171,-16.870,652.114
1.667398386670000076e+09,300.262,295.332,0.000,nan,273.150,308.400,308.150,312.460,296.460,1056.033,998.067,1054.400,1053.412,0.710,1.060,0.880,0.910,4.9858,-4956.7922,-17.431,-12.501,460.134
1.667398386730000019e+09,303.612,302.714,0.000,nan,273.150,308.400,308.150,312.460,296.460,1054.925,998.286,1053.987,1053.811,0.940,1.050,1.010,1.140,5.1026,-5074.4538,-20.781,-19.883,827.182
1.667398386799999952e+09,302.275,300.836,0.000,nan,273.150,308.400,308.150,312.460,296.590,1055.184,998.062,1053.974,1053.689,0.950,0.940,0.580,1.070,5.0595,-5030.2865,-19.444,-18.005,702.254
1.667398386859999895e+09,301.381,302.107,0.000,nan,273.150,308.400,308.150,312.460,296.590,1055.436,998.302,1054.048,1054.192,0.740,0.730,0.840,0.750,5.0584,-5030.4198,-18.550,-19.276,715.662
1.667398386920000076e+09,302.261,300.577,0.000,nan,273.150,308.400,308.150,312.460,296.590,1055.531,997.733,1054.303,1053.967,0.760,0.810,0.730,0.960,5.0003,-4969.5345,-19.430,-17.746,692.458
1.667398386990000010e+09,298.323,297.982,0.000,nan,273.150,308.400,308.150,312.340,296.400,1055.550,998.234,1053.551,1053.483,1.380,0.690,0.920,1.160,5.0423,-5014.0486,-15.492,-15.151,469.544
1.667398387049999952e+09,303.387,299.709,0.000,nan,273.150,308.400,308.150,312.340,296.400,1055.661,998.188,1054.664,1053.933,1.020,1.010,0.900,0.730,5.0286,-5000.1068,-20.556,-16.878,707.423
1.667398387119999886e+09,299.094,296.592,0.000,nan,273.150,308.400,308.150,312.340,296.400,1056.164,997.766,1054.284,1053.778,0.940,0.810,1.030,0.910,4.9489,-4918.4845,-16.263,-13.761,453.841
1.667398387180000067e+09,301.493,297.883,0.000,nan,273.150,308.400,308.150,312.400,296.400,1055.881,998.267,1054.504,1053.784,0.880,1.050,1.200,0.870,5.0163,-4988.2181,-18.662,-15.052,574.831
1.667398387250000000e+09,296.968,295.496,0.000,nan,273.150,308.400,308.150,312.400,296.710,1056.312,997.629,1053.991,1053.692,0.830,0.820,1.180,1.110,4.9248,-4893.7589,-14.137,-12.665,360.262
1.667398387309999943e+09,301.793,297.670,0.000,nan,273.150,308.400,308.150,312.400,296.710,1055.721,998.516,1054.414,1053.597,1.120,1.090,1.050,1.080,5.0521,-5025.2069,-18.962,-14.839,579.764
1.667398387369999886e+09,304.224,300.171,0.000,nan,273.150,308.400,308.210,312.400,296.710,1055.631,997.945,1054.798,1053.989,1.130,0.890,0.770,0.600,5.0096,-4979.8660,-21.393,-17.340,758.331
1.667398387440000057e+09,301.466,298.913,0.000,nan,273.150,308.400,308.210,312.400,296.710,1055.884,998.072,1054.497,1053.986,1.130,0.750,0.740,0.830,4.9988,-4969.7031,-18.635,-16.082,605.914
1.667398387500000000e+09,299.251,295.707,0.000,nan,273.150,308.400,308.210,312.400,296.520,1056.019,997.773,1054.175,1053.460,0.910,0.960,0.740,1.130,4.9615,-4930.9901,-16.420,-12.876,435.411
1.667398387569999933e+09,302.062,298.223,0.000,nan,273.150,308.400,308.150,312.400,296.520,1055.669,998.273,1054.410,1053.647,0.740,1.120,1.180,1.100,5.0353,-5007.2117,-19.232,-15.392,606.756
1.667398445660000086e+09,302.663,300.500,0.000,nan,273.150,308.400,308.210,312.460,296.710,1055.026,997.974,1053.894,1053.466,0.860,0.980,1.050,0.940,5.0653,-5035.6510,-19.832,-17.669,705.529
1.667398445720000029e+09,300.598,299.882,0.000,nan,273.150,308.400,308.210,312.460,296.710,1055.168,997.578,1053.614,1053.471,1.020,1.110,1.140,1.050,5.0180,-4986.4315,-17.767,-17.052,606.437
1.667398445789999962e+09,306.228,302.716,0.000,nan,273.150,308.400,308.210,312.400,296.710,1054.523,997.419,1054.094,1053.400,0.960,0.900,1.020,0.820,5.0607,-5028.1908,-23.397,-19.885,942.848
1.667398445849999905e+09,303.135,303.666,0.000,nan,273.150,308.400,308.210,312.400,296.710,1054.864,998.032,1053.828,1053.933,0.870,0.580,0.990,1.260,5.0849,-5055.5229,-20.304,-20.836,846.372
1.667398445910000086e+09,300.588,298.473,0.000,nan,273.150,308.400,308.210,312.400,296.840,1055.475,997.926,1053.920,1053.498,1.330,0.800,0.980,1.100,5.0215,-4991.7177,-17.757,-15.642,559.982
1.667398445970000029e+09,298.372,293.395,0.000,nan,273.150,308.400,308.210,312.400,296.840,1055.848,998.403,1053.855,1052.865,0.750,1.140,1.330,0.990,5.0306,-5003.1881,-15.541,-10.564,353.138
1.667398446039999962e+09,300.621,298.663,0.000,nan,273.150,308.400,308.210,312.460,296.840,1055.407,998.496,1053.875,1053.489,0.830,0.980,0.980,0.630,5.0778,-5050.7956,-17.790,-15.832,567.154
1.667398446099999905e+09,300.753,301.737,0.000,nan,273.150,308.400,308.210,312.460,296.590,1055.127,997.854,1053.612,1053.807,1.070,0.800,0.890,0.710,5.0457,-5015.5032,-17.922,-18.906,678.622
1.667398446160000086e+09,301.041,299.917,0.000,nan,273.150,308.400,308.210,312.460,296.590,1055.199,998.412,1053.753,1053.532,1.350,0.980,1.170,1.230,5.0889,-5061.4241,-18.210,-17.086,623.560
1.667398446230000019e+09,302.600,300.215,0.000,nan,273.150,308.400,308.210,312.400,296.590,1055.090,997.397,1053.933,1053.456,0.780,1.200,0.700,0.800,5.0090,-4976.5242,-19.770,-17.384,693.037
1.667398446289999962e+09,302.192,303.505,0.000,nan,273.150,308.400,308.210,312.400,296.590,1054.581,997.225,1053.349,1053.609,1.180,1.220,0.870,1.200,5.0384,-5005.0464,-19.361,-20.674,802.277
1.667398446349999905e+09,300.641,301.796,0.000,nan,273.150,308.340,308.150,312.400,296.900,1055.524,998.594,1054.007,1054.235,1.110,0.940,0.970,1.020,5.0755,-5048.9375,-17.810,-18.965,676.872
1.667398446420000076e+09,304.512,299.669,0.000,nan,273.150,308.340,308.150,312.400,296.900,1055.344,998.047,1054.585,1053.624,0.800,1.170,1.060,1.040,5.0430,-5013.7489,-21.681,-16.838,753.583
1.667398446480000019e+09,299.404,298.021,0.000,nan,273.150,308.340,308.150,312.400,296.900,1055.615,998.315,1053.843,1053.569,0.960,0.670,0.730,0.750,5.0427,-5014.8384,-16.573,-15.190,505.403
1.667398446549999952e+09,304.605,300.715,0.000,nan,273.150,308.340,308.150,312.400,296.900,1055.043,998.621,1054.314,1053.554,0.860,0.890,0.770,1.050,5.1211,-5094.6509,-21.774,-17.884,793.920
1.667398446609999895e+09,301.267,300.038,0.000,nan,273.150,308.340,308.210,312.400,296.710,1055.161,997.893,1053.759,1053.515,1.040,1.010,1.040,1.040,5.0452,-5015.1091,-18.436,-17.207,635.980
1.667398446670000076e+09,299.334,298.623,0.000,nan,273.150,308.340,308.210,312.400,296.710,1055.807,998.169,1054.011,1053.869,1.140,0.960,1.110,0.780,5.0128,-4984.1954,-16.504,-15.792,521.749
1.667398446740000010e+09,303.786,304.550,0.000,nan,273.150,308.340,308.210,312.520,296.710,1055.260,998.577,1054.366,1054.516,1.030,1.130,1.060,1.100,5.0972,-5070.5183,-20.955,-21.719,910.825
1.667398446799999952e+09,301.164,297.837,0.000,nan,273.150,308.340,308.210,312.520,296.710,1055.365,998.125,1053.943,1053.284,0.930,1.150,0.970,0.760,5.0476,-5018.7728,-18.333,-15.006,561.301
1.667398446869999886e+09,305.028,299.585,0.000,nan,273.150,308.400,308.150,312.520,296.590,1055.296,998.283,1054.631,1053.557,1.020,0.790,0.850,0.810,5.0691,-5041.0225,-22.197,-16.754,773.400
1.667398446930000067e+09,300.862,301.045,0.000,nan,273.150,308.400,308.150,312.520,296.590,1055.540,997.962,1054.039,1054.075,0.760,0.740,0.560,1.080,5.0193,-4989.7005,-18.031,-18.214,656.870
1.667398447000000000e+09,301.777,300.268,0.000,nan,273.150,308.400,308.150,312.460,296.590,1055.261,998.439,1053.959,1053.662,0.850,1.040,0.970,0.920,5.0862,-5058.8815,-18.946,-17.437,662.994
1.667398447059999943e+09,301.702,299.737,0.000,nan,273.150,308.400,308.150,312.460,296.590,1055.547,998.041,1054.215,1053.824,1.440,0.780,1.140,0.800,5.0256,-4996.3885,-18.871,-16.906,641.950
1.667398447119999886e+09,301.260,299.191,0.000,nan,273.150,308.400,308.210,312.460,296.590,1055.638,998.068,1054.216,1053.804,0.980,1.100,0.910,0.790,5.0197,-4990.6113,-18.429,-16.360,607.286
1.667398447190000057e+09,302.831,304.420,0.000,nan,273.150,308.400,308.210,312.400,296.590,1055.094,997.918,1053.992,1054.307,1.100,1.050,1.140,1.090,5.0543,-5024.3306,-20.000,-21.589,866.088
1.667398447250000000e+09,299.336,299.061,0.000,nan,273.150,308.400,308.210,312.400,296.590,1055.634,998.092,1053.829,1053.774,0.730,0.880,0.990,0.940,5.0221,-4993.1498,-16.506,-16.230,535.843
1.667398447319999933e+09,298.933,296.715,0.000,nan,273.150,308.400,308.150,312.400,296.650,1056.080,998.306,1054.187,1053.744,1.180,1.100,1.180,0.900,5.0023,-4974.4626,-16.102,-13.884,452.024
1.667398447380000114e+09,298.764,299.027,0.000,nan,273.150,308.400,308.150,312.400,296.650,1055.657,998.288,1053.744,1053.796,0.760,0.660,0.990,0.830,5.0376,-5009.6262,-15.933,-16.196,516.192
1.667398447440000057e+09,304.202,300.007,0.000,nan,273.150,308.400,308.150,312.460,296.650,1055.218,998.130,1054.388,1053.560,1.070,1.030,1.010,0.960,5.0625,-5033.6347,-21.371,-17.176,751.719
1.667398447509999990e+09,302.258,300.421,0.000,nan,273.150,308.400,308.150,312.460,296.650,1055.202,998.171,1053.990,1053.628,1.010,1.080,0.980,1.090,5.0675,-5038.8208,-19.427,-17.590,686.798
1.667398505589999914e+09,300.275,300.153,0.000,nan,273.150,308.400,308.210,312.400,296.520,1055.213,997.064,1053.578,1053.554,0.750,0.980,1.230,0.930,4.9697,-4935.7264,-17.444,-17.322,604.335
1.667398505650000095e+09,298.796,297.632,0.000,nan,273.150,308.340,308.150,312.400,296.460,1055.645,998.042,1053.742,1053.510,0.910,0.870,1.060,1.100,5.0162,-4986.9671,-15.965,-14.801,473.947
1.667398505720000029e+09,300.138,298.349,0.000,nan,273.150,308.340,308.150,312.400,296.460,1055.623,997.981,1053.987,1053.630,0.810,1.080,0.830,0.560,5.0128,-4983.2572,-17.307,-15.518,540.348
1.667398505779999971e+09,301.251,294.514,0.000,nan,273.150,308.340,308.150,312.460,296.460,1055.425,998.176,1054.021,1052.686,0.760,1.010,0.770,0.590,5.0472,-5018.5579,-18.420,-11.683,475.787
1.667398505839999914e+09,301.307,298.676,0.000,nan,273.150,308.400,308.150,312.460,296.460,1055.497,998.236,1054.092,1053.570,0.810,0.800,0.800,1.090,5.0472,-5018.8685,-18.476,-15.845,592.440
1.667398505910000086e+09,300.364,296.818,0.000,nan,273.150,308.400,308.150,312.460,296.400,1055.440,997.834,1053.838,1053.131,1.070,1.130,1.090,0.830,5.0169,-4986.6681,-17.533,-13.987,503.058
1.667398505970000029e+09,304.911,301.166,0.000,nan,273.150,308.400,308.150,312.460,296.400,1054.932,998.156,1054.246,1053.511,1.070,0.820,0.650,0.960,5.0903,-5061.5360,-22.081,-18.335,823.733
1.667398506029999971e+09,300.517,301.097,0.000,nan,273.150,308.400,308.150,312.460,296.400,1055.304,997.492,1053.727,1053.844,0.970,0.980,0.970,0.580,4.9991,-4967.1591,-17.686,-18.266,646.450
1.667398506089999914e+09,300.228,297.963,0.000,nan,273.150,308.400,308.150,312.460,296.400,1055.483,998.047,1053.859,1053.409,1.060,1.020,1.100,0.940,5.0318,-5002.5754,-17.397,-15.132,531.633
1.667398506160000086e+09,300.582,300.352,0.000,nan,273.150,308.400,308.150,312.460,296.590,1055.362,998.136,1053.814,1053.768,0.750,0.930,0.820,1.080,5.0503,-5021.4713,-17.751,-17.521,622.084
1.667398506220000029e+09,299.126,297.891,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.553,996.790,1053.668,1053.417,0.930,0.980,1.100,1.160,4.9182,-4883.0058,-16.295,-15.060,492.326
1.667398506279999971e+09,298.217,297.886,0.000,nan,273.150,308.400,308.150,312.400,296.590,1056.330,997.575,1054.260,1054.192,0.820,1.320,0.840,0.460,4.9188,-4887.4977,-15.386,-15.054,463.363
1.667398506349999905e+09,307.583,300.261,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.280,998.673,1055.120,1053.686,0.520,0.970,1.040,0.840,5.1055,-5079.3092,-24.753,-17.430,916.494
1.667398506410000086e+09,300.066,299.784,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.270,997.948,1053.617,1053.561,0.900,0.960,0.720,0.950,5.0418,-5012.0838,-17.235,-16.953,584.448
1.667398506480000019e+09,300.905,295.985,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.696,998.154,1054.204,1053.224,0.980,0.680,0.840,0.880,5.0225,-4993.8427,-18.074,-13.154,499.713
1.667398506539999962e+09,304.358,299.962,0.000,nan,273.150,308.400,308.150,312.400,296.590,1055.438,997.674,1054.630,1053.752,0.730,1.180,0.850,0.830,5.0032,-4972.1844,-21.527,-17.131,756.905
1.667398506609999895e+09,304.866,303.418,0.000,nan,273.150,308.400,308.210,312.400,296.400,1055.344,998.182,1054.645,1054.358,0.800,1.080,0.900,0.910,5.0555,-5026.9354,-22.035,-20.587,909.366
1.667398506670000076e+09,301.096,296.661,0.000,nan,273.150,308.400,308.210,312.400,296.400,1055.947,997.769,1054.477,1053.584,0.980,0.830,1.040,0.790,4.9673,-4936.7764,-18.265,-13.830,524.883
1.667398506730000019e+09,304.509,301.038,0.000,nan,273.150,308.400,308.210,312.400,296.400,1055.212,997.805,1054.439,1053.749,0.810,0.940,1.210,1.140,5.0340,-5003.5837,-21.678,-18.207,801.427
1.667398506799999952e+09,299.303,296.846,0.000,nan,273.150,308.340,308.210,312.400,296.400,1055.952,998.293,1054.149,1053.658,1.170,0.930,0.540,0.550,5.0109,-4982.9118,-16.472,-14.014,467.739
1.667398506859999895e+09,301.717,298.806,0.000,nan,273.150,308.340,308.210,312.400,296.460,1055.692,997.920,1054.368,1053.786,0.600,0.880,0.880,1.010,5.0011,-4971.2992,-18.886,-15.975,611.894
1.667398506930000067e+09,299.617,297.479,0.000,nan,273.150,308.340,308.210,312.400,296.460,1055.750,998.397,1054.018,1053.594,1.360,0.690,0.650,0.990,5.0377,-5010.2165,-16.786,-14.648,496.324
1.667398506990000010e+09,302.545,301.155,0.000,nan,273.150,308.340,308.210,312.460,296.460,1055.299,998.062,1054.151,1053.876,1.220,0.990,0.730,0.690,5.0479,-5018.6641,-19.714,-18.324,724.411
1.667398507059999943e+09,299.152,296.513,0.000,nan,273.150,308.400,308.210,312.460,296.460,1056.177,998.471,1054.331,1053.804,0.960,0.940,0.760,0.840,5.0079,-4980.8138,-16.321,-13.682,453.588
1.667398507119999886e+09,299.890,300.284,0.000,nan,273.150,308.400,308.150,312.460,296.400,1055.990,998.092,1054.285,1054.364,0.920,0.780,0.690,1.090,4.9917,-4962.7437,-17.059,-17.453,595.610
1.667398507180000067e+09,302.983,299.099,0.000,nan,273.150,308.400,308.150,312.400,296.400,1055.061,998.411,1053.999,1053.237,0.840,0.900,1.040,0.870,5.1017,-5074.1843,-20.152,-16.268,670.753
1.667398507250000000e+09,298.963,298.010,0.000,nan,273.150,308.400,308.150,312.400,296.400,1055.853,997.852,1053.959,1053.768,0.990,1.040,0.870,0.850,4.9828,-4952.7014,-16.132,-15.179,490.649
1.667398507309999943e+09,303.768,298.667,0.000,nan,273.150,308.340,308.150,312.400,296.400,1055.706,998.507,1054.801,1053.791,0.710,1.020,0.830,1.080,5.0515,-5024.6059,-20.937,-15.836,689.120
1.667398507380000114e+09,303.211,301.748,0.000,nan,273.150,308.340,308.150,312.400,296.520,1055.194,998.492,1054.188,1053.901,1.200,0.890,0.750,0.840,5.0958,-5068.7402,-20.380,-18.917,773.204
1.667398507440000057e+09,304.261,296.303,0.000,nan,273.150,308.340,308.150,312.460,296.520,1055.785,998.099,1054.971,1053.382,0.740,1.100,0.820,1.190,5.0089,-4979.9892,-21.430,-13.472,640.739
1.667398565529999971e+09,297.336,297.384,0.000,nan,273.150,308.400,308.150,312.400,296.520,1055.361,998.207,1053.173,1053.182,0.590,0.720,1.020,1.040,5.0566,-5028.1915,-14.505,-14.553,422.169
1.667398565589999914e+09,305.669,304.254,0.000,nan,273.150,308.400,308.150,312.400,296.520,1054.583,997.610,1054.045,1053.766,1.090,1.210,0.620,0.910,5.0726,-5041.1249,-22.838,-21.423,980.522
1.667398565660000086e+09,297.806,295.343,0.000,nan,273.150,308.400,308.150,312.400,296.710,1055.821,997.972,1053.700,1053.207,0.860,0.990,1.230,0.890,4.9960,-4966.4453,-14.975,-12.512,380.785
1.667398565720000029e+09,299.433,296.022,0.000,nan,273.150,308.400,308.150,312.400,296.710,1055.640,997.749,1053.844,1053.160,1.150,0.930,0.910,1.000,4.9923,-4961.6444,-16.602,-13.191,449.609
1.667398565779999971e+09,302.434,298.716,0.000,nan,273.150,308.400,308.150,312.460,296.710,1055.450,998.136,1054.267,1053.529,0.670,0.650,1.070,0.890,5.0425,-5013.7218,-19.603,-15.885,636.613
1.667398565849999905e+09,298.311,293.996,0.000,nan,273.150,308.400,308.150,312.460,296.710,1055.965,997.724,1053.931,1053.062,0.870,1.250,1.190,0.660,4.9623,-4931.5851,-15.480,-11.165,364.285
1.667398565910000086e+09,300.495,299.965,0.000,nan,273.150,308.400,308.150,312.460,296.520,1054.996,997.715,1053.430,1053.324,0.960,0.680,0.850,0.700,5.0454,-5014.5096,-17.664,-17.134,605.604
1.667398565970000029e+09,298.084,297.744,0.000,nan,273.150,308.400,308.150,312.460,296.520,1055.542,997.738,1053.478,1053.410,0.850,1.020,1.070,0.910,4.9998,-4969.0757,-15.253,-14.913,455.073
1.667398566039999962e+09,301.663,302.910,0.000,nan,273.150,308.400,308.150,312.460,296.520,1054.759,997.912,1053.434,1053.679,1.000,1.160,0.810,1.100,5.0840,-5053.9506,-18.832,-20.079,757.816
